# LAMMPS data file written by OVITO Basic 3.10.6

1500 atoms
2 atom types

-12.134 18.201 xlo xhi
-12.134 18.201 ylo yhi
-9.754 14.631 zlo zhi

Masses

1 63.546  # Cu
2 26.981538  # Al

Atoms  # atomic

122 1 -12.134 0.0 -6.09625
123 1 -9.1005 3.0335 -6.09625
124 1 -9.1005 3.0335 -8.53475
125 2 -11.1748073 3.9926927 -9.754
126 2 -10.0596927 0.9591927 -9.754
127 2 -7.0261927 2.0743073 -9.754
128 2 -8.1413073 5.1078073 -9.754
129 2 -11.1748073 2.0743073 -7.3155
130 2 -10.0596927 5.1078073 -7.3155
131 2 -7.0261927 3.9926927 -7.3155
132 2 -8.1413073 0.9591927 -7.3155
133 1 -12.134 0.0 -3.65775
134 1 -12.134 0.0 -1.21925
135 1 -9.1005 3.0335 -1.21925
136 1 -9.1005 3.0335 -3.65775
137 2 -11.1748073 3.9926927 -4.877
138 2 -10.0596927 0.9591927 -4.877
139 2 -7.0261927 2.0743073 -4.877
140 2 -8.1413073 5.1078073 -4.877
141 2 -11.1748073 2.0743073 -2.4385
142 2 -10.0596927 5.1078073 -2.4385
143 2 -7.0261927 3.9926927 -2.4385
144 2 -8.1413073 0.9591927 -2.4385
145 1 -12.134 0.0 1.21925
146 1 -12.134 0.0 3.65775
147 1 -9.1005 3.0335 3.65775
148 1 -9.1005 3.0335 1.21925
149 2 -11.1748073 3.9926927 0.0
150 2 -10.0596927 0.9591927 0.0
151 2 -7.0261927 2.0743073 0.0
152 2 -8.1413073 5.1078073 0.0
153 2 -11.1748073 2.0743073 2.4385
154 2 -10.0596927 5.1078073 2.4385
155 2 -7.0261927 3.9926927 2.4385
156 2 -8.1413073 0.9591927 2.4385
157 1 -12.134 0.0 6.09625
158 1 -12.134 0.0 8.53475
159 1 -9.1005 3.0335 8.53475
160 1 -9.1005 3.0335 6.09625
161 2 -11.1748073 3.9926927 4.877
162 2 -10.0596927 0.9591927 4.877
163 2 -7.0261927 2.0743073 4.877
164 2 -8.1413073 5.1078073 4.877
165 2 -11.1748073 2.0743073 7.3155
166 2 -10.0596927 5.1078073 7.3155
167 2 -7.0261927 3.9926927 7.3155
168 2 -8.1413073 0.9591927 7.3155
169 1 -12.134 0.0 10.97325
170 1 -12.134 0.0 13.41175
171 1 -9.1005 3.0335 13.41175
172 1 -9.1005 3.0335 10.97325
173 2 -11.1748073 3.9926927 9.754
174 2 -10.0596927 0.9591927 9.754
175 2 -7.0261927 2.0743073 9.754
176 2 -8.1413073 5.1078073 9.754
177 2 -11.1748073 2.0743073 12.1925
178 2 -10.0596927 5.1078073 12.1925
179 2 -7.0261927 3.9926927 12.1925
180 2 -8.1413073 0.9591927 12.1925
181 1 -12.134 6.067 -8.53475
182 1 -12.134 6.067 -6.09625
183 1 -9.1005 9.1005 -6.09625
184 1 -9.1005 9.1005 -8.53475
185 2 -11.1748073 10.0596927 -9.754
186 2 -10.0596927 7.0261927 -9.754
187 2 -7.0261927 8.1413073 -9.754
188 2 -8.1413073 11.1748073 -9.754
189 2 -11.1748073 8.1413073 -7.3155
190 2 -10.0596927 11.1748073 -7.3155
191 2 -7.0261927 10.0596927 -7.3155
192 2 -8.1413073 7.0261927 -7.3155
193 1 -12.134 6.067 -3.65775
194 1 -12.134 6.067 -1.21925
195 1 -9.1005 9.1005 -1.21925
196 1 -9.1005 9.1005 -3.65775
197 2 -11.1748073 10.0596927 -4.877
198 2 -10.0596927 7.0261927 -4.877
199 2 -7.0261927 8.1413073 -4.877
200 2 -8.1413073 11.1748073 -4.877
201 2 -11.1748073 8.1413073 -2.4385
202 2 -10.0596927 11.1748073 -2.4385
203 2 -7.0261927 10.0596927 -2.4385
204 2 -8.1413073 7.0261927 -2.4385
205 1 -12.134 6.067 1.21925
206 1 -12.134 6.067 3.65775
207 1 -9.1005 9.1005 3.65775
208 1 -9.1005 9.1005 1.21925
209 2 -11.1748073 10.0596927 0.0
210 2 -10.0596927 7.0261927 0.0
211 2 -7.0261927 8.1413073 0.0
212 2 -8.1413073 11.1748073 0.0
213 2 -11.1748073 8.1413073 2.4385
214 2 -10.0596927 11.1748073 2.4385
215 2 -7.0261927 10.0596927 2.4385
216 2 -8.1413073 7.0261927 2.4385
217 1 -12.134 6.067 6.09625
218 1 -12.134 6.067 8.53475
219 1 -9.1005 9.1005 8.53475
220 1 -9.1005 9.1005 6.09625
221 2 -11.1748073 10.0596927 4.877
222 2 -10.0596927 7.0261927 4.877
223 2 -7.0261927 8.1413073 4.877
224 2 -8.1413073 11.1748073 4.877
225 2 -11.1748073 8.1413073 7.3155
226 2 -10.0596927 11.1748073 7.3155
227 2 -7.0261927 10.0596927 7.3155
228 2 -8.1413073 7.0261927 7.3155
229 1 -12.134 6.067 10.97325
230 1 -12.134 6.067 13.41175
231 1 -9.1005 9.1005 13.41175
232 1 -9.1005 9.1005 10.97325
233 2 -11.1748073 10.0596927 9.754
234 2 -10.0596927 7.0261927 9.754
235 2 -7.0261927 8.1413073 9.754
236 2 -8.1413073 11.1748073 9.754
237 2 -11.1748073 8.1413073 12.1925
238 2 -10.0596927 11.1748073 12.1925
239 2 -7.0261927 10.0596927 12.1925
240 2 -8.1413073 7.0261927 12.1925
241 1 -12.134 12.134 -8.53475
242 1 -12.134 12.134 -6.09625
243 1 -9.1005 15.1675 -6.09625
244 1 -9.1005 15.1675 -8.53475
245 2 -11.1748073 16.1266927 -9.754
246 2 -10.0596927 13.0931927 -9.754
247 2 -7.0261927 14.2083073 -9.754
248 2 -8.1413073 17.2418073 -9.754
249 2 -11.1748073 14.2083073 -7.3155
250 2 -10.0596927 17.2418073 -7.3155
251 2 -7.0261927 16.1266927 -7.3155
252 2 -8.1413073 13.0931927 -7.3155
253 1 -12.134 12.134 -3.65775
254 1 -12.134 12.134 -1.21925
255 1 -9.1005 15.1675 -1.21925
256 1 -9.1005 15.1675 -3.65775
257 2 -11.1748073 16.1266927 -4.877
258 2 -10.0596927 13.0931927 -4.877
259 2 -7.0261927 14.2083073 -4.877
260 2 -8.1413073 17.2418073 -4.877
261 2 -11.1748073 14.2083073 -2.4385
262 2 -10.0596927 17.2418073 -2.4385
263 2 -7.0261927 16.1266927 -2.4385
264 2 -8.1413073 13.0931927 -2.4385
265 1 -12.134 12.134 1.21925
266 1 -12.134 12.134 3.65775
267 1 -9.1005 15.1675 3.65775
268 1 -9.1005 15.1675 1.21925
269 2 -11.1748073 16.1266927 0.0
270 2 -10.0596927 13.0931927 0.0
271 2 -7.0261927 14.2083073 0.0
272 2 -8.1413073 17.2418073 0.0
273 2 -11.1748073 14.2083073 2.4385
274 2 -10.0596927 17.2418073 2.4385
275 2 -7.0261927 16.1266927 2.4385
276 2 -8.1413073 13.0931927 2.4385
277 1 -12.134 12.134 6.09625
278 1 -12.134 12.134 8.53475
279 1 -9.1005 15.1675 8.53475
280 1 -9.1005 15.1675 6.09625
281 2 -11.1748073 16.1266927 4.877
282 2 -10.0596927 13.0931927 4.877
283 2 -7.0261927 14.2083073 4.877
284 2 -8.1413073 17.2418073 4.877
285 2 -11.1748073 14.2083073 7.3155
286 2 -10.0596927 17.2418073 7.3155
287 2 -7.0261927 16.1266927 7.3155
288 2 -8.1413073 13.0931927 7.3155
289 1 -12.134 12.134 10.97325
290 1 -12.134 12.134 13.41175
291 1 -9.1005 15.1675 13.41175
292 1 -9.1005 15.1675 10.97325
293 2 -11.1748073 16.1266927 9.754
294 2 -10.0596927 13.0931927 9.754
295 2 -7.0261927 14.2083073 9.754
296 2 -8.1413073 17.2418073 9.754
297 2 -11.1748073 14.2083073 12.1925
298 2 -10.0596927 17.2418073 12.1925
299 2 -7.0261927 16.1266927 12.1925
300 2 -8.1413073 13.0931927 12.1925
301 1 -6.067 -12.134 -8.53475
302 1 -6.067 -12.134 -6.09625
303 1 -3.0335 -9.1005 -6.09625
304 1 -3.0335 -9.1005 -8.53475
305 2 -5.1078073 -8.1413073 -9.754
306 2 -3.9926927 -11.1748073 -9.754
307 2 -0.9591927 -10.0596927 -9.754
308 2 -2.0743073 -7.0261927 -9.754
309 2 -5.1078073 -10.0596927 -7.3155
310 2 -3.9926927 -7.0261927 -7.3155
311 2 -0.9591927 -8.1413073 -7.3155
312 2 -2.0743073 -11.1748073 -7.3155
313 1 -6.067 -12.134 -3.65775
314 1 -6.067 -12.134 -1.21925
315 1 -3.0335 -9.1005 -1.21925
316 1 -3.0335 -9.1005 -3.65775
317 2 -5.1078073 -8.1413073 -4.877
318 2 -3.9926927 -11.1748073 -4.877
319 2 -0.9591927 -10.0596927 -4.877
320 2 -2.0743073 -7.0261927 -4.877
321 2 -5.1078073 -10.0596927 -2.4385
322 2 -3.9926927 -7.0261927 -2.4385
323 2 -0.9591927 -8.1413073 -2.4385
324 2 -2.0743073 -11.1748073 -2.4385
325 1 -6.067 -12.134 1.21925
326 1 -6.067 -12.134 3.65775
327 1 -3.0335 -9.1005 3.65775
328 1 -3.0335 -9.1005 1.21925
329 2 -5.1078073 -8.1413073 0.0
330 2 -3.9926927 -11.1748073 0.0
331 2 -0.9591927 -10.0596927 0.0
332 2 -2.0743073 -7.0261927 0.0
333 2 -5.1078073 -10.0596927 2.4385
334 2 -3.9926927 -7.0261927 2.4385
335 2 -0.9591927 -8.1413073 2.4385
336 2 -2.0743073 -11.1748073 2.4385
337 1 -6.067 -12.134 6.09625
338 1 -6.067 -12.134 8.53475
339 1 -3.0335 -9.1005 8.53475
340 1 -3.0335 -9.1005 6.09625
341 2 -5.1078073 -8.1413073 4.877
342 2 -3.9926927 -11.1748073 4.877
343 2 -0.9591927 -10.0596927 4.877
344 2 -2.0743073 -7.0261927 4.877
345 2 -5.1078073 -10.0596927 7.3155
346 2 -3.9926927 -7.0261927 7.3155
347 2 -0.9591927 -8.1413073 7.3155
348 2 -2.0743073 -11.1748073 7.3155
349 1 -6.067 -12.134 10.97325
350 1 -6.067 -12.134 13.41175
351 1 -3.0335 -9.1005 13.41175
352 1 -3.0335 -9.1005 10.97325
353 2 -5.1078073 -8.1413073 9.754
354 2 -3.9926927 -11.1748073 9.754
355 2 -0.9591927 -10.0596927 9.754
356 2 -2.0743073 -7.0261927 9.754
357 2 -5.1078073 -10.0596927 12.1925
358 2 -3.9926927 -7.0261927 12.1925
359 2 -0.9591927 -8.1413073 12.1925
360 2 -2.0743073 -11.1748073 12.1925
361 1 -6.067 -6.067 -8.53475
362 1 -6.067 -6.067 -6.09625
363 1 -3.0335 -3.0335 -6.09625
364 1 -3.0335 -3.0335 -8.53475
365 2 -5.1078073 -2.0743073 -9.754
366 2 -3.9926927 -5.1078073 -9.754
367 2 -0.9591927 -3.9926927 -9.754
368 2 -2.0743073 -0.9591927 -9.754
369 2 -5.1078073 -3.9926927 -7.3155
370 2 -3.9926927 -0.9591927 -7.3155
371 2 -0.9591927 -2.0743073 -7.3155
372 2 -2.0743073 -5.1078073 -7.3155
373 1 -6.067 -6.067 -3.65775
374 1 -6.067 -6.067 -1.21925
375 1 -3.0335 -3.0335 -1.21925
376 1 -3.0335 -3.0335 -3.65775
377 2 -5.1078073 -2.0743073 -4.877
378 2 -3.9926927 -5.1078073 -4.877
379 2 -0.9591927 -3.9926927 -4.877
380 2 -2.0743073 -0.9591927 -4.877
381 2 -5.1078073 -3.9926927 -2.4385
382 2 -3.9926927 -0.9591927 -2.4385
383 2 -0.9591927 -2.0743073 -2.4385
384 2 -2.0743073 -5.1078073 -2.4385
385 1 -6.067 -6.067 1.21925
386 1 -6.067 -6.067 3.65775
387 1 -3.0335 -3.0335 3.65775
388 1 -3.0335 -3.0335 1.21925
389 2 -5.1078073 -2.0743073 0.0
390 2 -3.9926927 -5.1078073 0.0
391 2 -0.9591927 -3.9926927 0.0
392 2 -2.0743073 -0.9591927 0.0
393 2 -5.1078073 -3.9926927 2.4385
394 2 -3.9926927 -0.9591927 2.4385
395 2 -0.9591927 -2.0743073 2.4385
396 2 -2.0743073 -5.1078073 2.4385
397 1 -6.067 -6.067 6.09625
398 1 -6.067 -6.067 8.53475
399 1 -3.0335 -3.0335 8.53475
400 1 -3.0335 -3.0335 6.09625
401 2 -5.1078073 -2.0743073 4.877
402 2 -3.9926927 -5.1078073 4.877
403 2 -0.9591927 -3.9926927 4.877
404 2 -2.0743073 -0.9591927 4.877
405 2 -5.1078073 -3.9926927 7.3155
406 2 -3.9926927 -0.9591927 7.3155
407 2 -0.9591927 -2.0743073 7.3155
408 2 -2.0743073 -5.1078073 7.3155
409 1 -6.067 -6.067 10.97325
410 1 -6.067 -6.067 13.41175
411 1 -3.0335 -3.0335 13.41175
412 1 -3.0335 -3.0335 10.97325
413 2 -5.1078073 -2.0743073 9.754
414 2 -3.9926927 -5.1078073 9.754
415 2 -0.9591927 -3.9926927 9.754
416 2 -2.0743073 -0.9591927 9.754
417 2 -5.1078073 -3.9926927 12.1925
418 2 -3.9926927 -0.9591927 12.1925
419 2 -0.9591927 -2.0743073 12.1925
420 2 -2.0743073 -5.1078073 12.1925
421 1 -6.067 0.0 -8.53475
422 1 -6.067 0.0 -6.09625
423 1 -3.0335 3.0335 -6.09625
424 1 -3.0335 3.0335 -8.53475
425 2 -5.1078073 3.9926927 -9.754
426 2 -3.9926927 0.9591927 -9.754
427 2 -0.9591927 2.0743073 -9.754
428 2 -2.0743073 5.1078073 -9.754
429 2 -5.1078073 2.0743073 -7.3155
430 2 -3.9926927 5.1078073 -7.3155
431 2 -0.9591927 3.9926927 -7.3155
432 2 -2.0743073 0.9591927 -7.3155
433 1 -6.067 0.0 -3.65775
434 1 -6.067 0.0 -1.21925
435 1 -3.0335 3.0335 -1.21925
436 1 -3.0335 3.0335 -3.65775
437 2 -5.1078073 3.9926927 -4.877
438 2 -3.9926927 0.9591927 -4.877
439 2 -0.9591927 2.0743073 -4.877
440 2 -2.0743073 5.1078073 -4.877
441 2 -5.1078073 2.0743073 -2.4385
442 2 -3.9926927 5.1078073 -2.4385
443 2 -0.9591927 3.9926927 -2.4385
444 2 -2.0743073 0.9591927 -2.4385
445 1 -6.067 0.0 1.21925
446 1 -6.067 0.0 3.65775
447 1 -3.0335 3.0335 3.65775
448 1 -3.0335 3.0335 1.21925
449 2 -5.1078073 3.9926927 0.0
450 2 -3.9926927 0.9591927 0.0
451 2 -0.9591927 2.0743073 0.0
452 2 -2.0743073 5.1078073 0.0
453 2 -5.1078073 2.0743073 2.4385
454 2 -3.9926927 5.1078073 2.4385
455 2 -0.9591927 3.9926927 2.4385
456 2 -2.0743073 0.9591927 2.4385
457 1 -6.067 0.0 6.09625
458 1 -6.067 0.0 8.53475
459 1 -3.0335 3.0335 8.53475
460 1 -3.0335 3.0335 6.09625
461 2 -5.1078073 3.9926927 4.877
462 2 -3.9926927 0.9591927 4.877
463 2 -0.9591927 2.0743073 4.877
464 2 -2.0743073 5.1078073 4.877
465 2 -5.1078073 2.0743073 7.3155
466 2 -3.9926927 5.1078073 7.3155
467 2 -0.9591927 3.9926927 7.3155
468 2 -2.0743073 0.9591927 7.3155
469 1 -6.067 0.0 10.97325
470 1 -6.067 0.0 13.41175
471 1 -3.0335 3.0335 13.41175
472 1 -3.0335 3.0335 10.97325
473 2 -5.1078073 3.9926927 9.754
474 2 -3.9926927 0.9591927 9.754
475 2 -0.9591927 2.0743073 9.754
476 2 -2.0743073 5.1078073 9.754
477 2 -5.1078073 2.0743073 12.1925
478 2 -3.9926927 5.1078073 12.1925
479 2 -0.9591927 3.9926927 12.1925
480 2 -2.0743073 0.9591927 12.1925
481 1 -6.067 6.067 -8.53475
482 1 -6.067 6.067 -6.09625
483 1 -3.0335 9.1005 -6.09625
484 1 -3.0335 9.1005 -8.53475
485 2 -5.1078073 10.0596927 -9.754
486 2 -3.9926927 7.0261927 -9.754
487 2 -0.9591927 8.1413073 -9.754
488 2 -2.0743073 11.1748073 -9.754
489 2 -5.1078073 8.1413073 -7.3155
490 2 -3.9926927 11.1748073 -7.3155
491 2 -0.9591927 10.0596927 -7.3155
492 2 -2.0743073 7.0261927 -7.3155
493 1 -6.067 6.067 -3.65775
494 1 -6.067 6.067 -1.21925
495 1 -3.0335 9.1005 -1.21925
496 1 -3.0335 9.1005 -3.65775
497 2 -5.1078073 10.0596927 -4.877
498 2 -3.9926927 7.0261927 -4.877
499 2 -0.9591927 8.1413073 -4.877
500 2 -2.0743073 11.1748073 -4.877
501 2 -5.1078073 8.1413073 -2.4385
502 2 -3.9926927 11.1748073 -2.4385
503 2 -0.9591927 10.0596927 -2.4385
504 2 -2.0743073 7.0261927 -2.4385
505 1 -6.067 6.067 1.21925
506 1 -6.067 6.067 3.65775
507 1 -3.0335 9.1005 3.65775
508 1 -3.0335 9.1005 1.21925
509 2 -5.1078073 10.0596927 0.0
510 2 -3.9926927 7.0261927 0.0
511 2 -0.9591927 8.1413073 0.0
512 2 -2.0743073 11.1748073 0.0
513 2 -5.1078073 8.1413073 2.4385
514 2 -3.9926927 11.1748073 2.4385
515 2 -0.9591927 10.0596927 2.4385
516 2 -2.0743073 7.0261927 2.4385
517 1 -6.067 6.067 6.09625
518 1 -6.067 6.067 8.53475
519 1 -3.0335 9.1005 8.53475
520 1 -3.0335 9.1005 6.09625
521 2 -5.1078073 10.0596927 4.877
522 2 -3.9926927 7.0261927 4.877
523 2 -0.9591927 8.1413073 4.877
524 2 -2.0743073 11.1748073 4.877
525 2 -5.1078073 8.1413073 7.3155
526 2 -3.9926927 11.1748073 7.3155
527 2 -0.9591927 10.0596927 7.3155
528 2 -2.0743073 7.0261927 7.3155
529 1 -6.067 6.067 10.97325
530 1 -6.067 6.067 13.41175
531 1 -3.0335 9.1005 13.41175
532 1 -3.0335 9.1005 10.97325
533 2 -5.1078073 10.0596927 9.754
534 2 -3.9926927 7.0261927 9.754
535 2 -0.9591927 8.1413073 9.754
536 2 -2.0743073 11.1748073 9.754
537 2 -5.1078073 8.1413073 12.1925
538 2 -3.9926927 11.1748073 12.1925
539 2 -0.9591927 10.0596927 12.1925
540 2 -2.0743073 7.0261927 12.1925
541 1 -6.067 12.134 -8.53475
542 1 -6.067 12.134 -6.09625
543 1 -3.0335 15.1675 -6.09625
544 1 -3.0335 15.1675 -8.53475
545 2 -5.1078073 16.1266927 -9.754
546 2 -3.9926927 13.0931927 -9.754
547 2 -0.9591927 14.2083073 -9.754
548 2 -2.0743073 17.2418073 -9.754
549 2 -5.1078073 14.2083073 -7.3155
550 2 -3.9926927 17.2418073 -7.3155
551 2 -0.9591927 16.1266927 -7.3155
552 2 -2.0743073 13.0931927 -7.3155
553 1 -6.067 12.134 -3.65775
554 1 -6.067 12.134 -1.21925
555 1 -3.0335 15.1675 -1.21925
556 1 -3.0335 15.1675 -3.65775
557 2 -5.1078073 16.1266927 -4.877
558 2 -3.9926927 13.0931927 -4.877
559 2 -0.9591927 14.2083073 -4.877
560 2 -2.0743073 17.2418073 -4.877
561 2 -5.1078073 14.2083073 -2.4385
562 2 -3.9926927 17.2418073 -2.4385
563 2 -0.9591927 16.1266927 -2.4385
564 2 -2.0743073 13.0931927 -2.4385
565 1 -6.067 12.134 1.21925
566 1 -6.067 12.134 3.65775
567 1 -3.0335 15.1675 3.65775
568 1 -3.0335 15.1675 1.21925
569 2 -5.1078073 16.1266927 0.0
570 2 -3.9926927 13.0931927 0.0
571 2 -0.9591927 14.2083073 0.0
572 2 -2.0743073 17.2418073 0.0
573 2 -5.1078073 14.2083073 2.4385
574 2 -3.9926927 17.2418073 2.4385
575 2 -0.9591927 16.1266927 2.4385
576 2 -2.0743073 13.0931927 2.4385
577 1 -6.067 12.134 6.09625
578 1 -6.067 12.134 8.53475
579 1 -3.0335 15.1675 8.53475
580 1 -3.0335 15.1675 6.09625
581 2 -5.1078073 16.1266927 4.877
582 2 -3.9926927 13.0931927 4.877
583 2 -0.9591927 14.2083073 4.877
584 2 -2.0743073 17.2418073 4.877
585 2 -5.1078073 14.2083073 7.3155
586 2 -3.9926927 17.2418073 7.3155
587 2 -0.9591927 16.1266927 7.3155
588 2 -2.0743073 13.0931927 7.3155
589 1 -6.067 12.134 10.97325
590 1 -6.067 12.134 13.41175
591 1 -3.0335 15.1675 13.41175
592 1 -3.0335 15.1675 10.97325
593 2 -5.1078073 16.1266927 9.754
594 2 -3.9926927 13.0931927 9.754
595 2 -0.9591927 14.2083073 9.754
596 2 -2.0743073 17.2418073 9.754
597 2 -5.1078073 14.2083073 12.1925
598 2 -3.9926927 17.2418073 12.1925
599 2 -0.9591927 16.1266927 12.1925
600 2 -2.0743073 13.0931927 12.1925
601 1 0.0 -12.134 -8.53475
602 1 0.0 -12.134 -6.09625
603 1 3.0335 -9.1005 -6.09625
604 1 3.0335 -9.1005 -8.53475
605 2 0.9591927 -8.1413073 -9.754
606 2 2.0743073 -11.1748073 -9.754
607 2 5.1078073 -10.0596927 -9.754
608 2 3.9926927 -7.0261927 -9.754
609 2 0.9591927 -10.0596927 -7.3155
610 2 2.0743073 -7.0261927 -7.3155
611 2 5.1078073 -8.1413073 -7.3155
612 2 3.9926927 -11.1748073 -7.3155
613 1 0.0 -12.134 -3.65775
614 1 0.0 -12.134 -1.21925
615 1 3.0335 -9.1005 -1.21925
616 1 3.0335 -9.1005 -3.65775
617 2 0.9591927 -8.1413073 -4.877
618 2 2.0743073 -11.1748073 -4.877
619 2 5.1078073 -10.0596927 -4.877
620 2 3.9926927 -7.0261927 -4.877
621 2 0.9591927 -10.0596927 -2.4385
622 2 2.0743073 -7.0261927 -2.4385
623 2 5.1078073 -8.1413073 -2.4385
624 2 3.9926927 -11.1748073 -2.4385
625 1 0.0 -12.134 1.21925
626 1 0.0 -12.134 3.65775
627 1 3.0335 -9.1005 3.65775
628 1 3.0335 -9.1005 1.21925
629 2 0.9591927 -8.1413073 0.0
630 2 2.0743073 -11.1748073 0.0
631 2 5.1078073 -10.0596927 0.0
632 2 3.9926927 -7.0261927 0.0
633 2 0.9591927 -10.0596927 2.4385
634 2 2.0743073 -7.0261927 2.4385
635 2 5.1078073 -8.1413073 2.4385
636 2 3.9926927 -11.1748073 2.4385
637 1 0.0 -12.134 6.09625
638 1 0.0 -12.134 8.53475
639 1 3.0335 -9.1005 8.53475
640 1 3.0335 -9.1005 6.09625
641 2 0.9591927 -8.1413073 4.877
